#Date_Time;LadeSpannung;MaxLadeSpannung;MinLadeSpannung
24.07.2023 17:42:09;5,6996336996;9,9145299145;0,0732600733;5,2454212454;9,9194139194;0,0732600733
24.07.2023 17:42:10;5,2600732601;9,9145299145;0,0732600733;4,800976801;9,9194139194;0,0732600733
24.07.2023 17:42:11;4,7032967033;9,9145299145;0,0732600733;4,2588522589;9,9194139194;0,0732600733
24.07.2023 17:42:11;4,3125763126;9,9145299145;0,0732600733;3,8974358974;9,9194139194;0,0732600733
24.07.2023 17:42:12;3,9267399267;9,9145299145;0,0732600733;3,5067155067;9,9194139194;0,0732600733
24.07.2023 17:42:13;3,3992673993;9,9145299145;0,0732600733;2,9401709402;9,9194139194;0,0732600733
24.07.2023 17:42:13;3,0378510379;9,9145299145;0,0732600733;2,6471306471;9,9194139194;0,0732600733
24.07.2023 17:42:14;2,778998779;9,9145299145;0,0732600733;2,4126984127;9,9194139194;0,0732600733
24.07.2023 17:42:15;2,2857142857;9,9145299145;0,0732600733;1,9389499389;9,9194139194;0,0732600733
24.07.2023 17:42:15;2,0024420024;9,9145299145;0,0732600733;1,5775335775;9,9194139194;0,0732600733
24.07.2023 17:42:16;1,7533577534;9,9145299145;0,0732600733;1,4017094017;9,9194139194;0,0732600733
24.07.2023 17:42:17;1,2844932845;9,9145299145;0,0732600733;0,9768009768;9,9194139194;0,0732600733
24.07.2023 17:42:17;1,0354090354;9,9145299145;0,0732600733;0,8449328449;9,9194139194;0,0732600733
24.07.2023 17:42:18;0,9181929182;9,9145299145;0,0732600733;0,6202686203;9,9194139194;0,0732600733
24.07.2023 17:42:19;0,5079365079;9,9145299145;0,0732600733;0,3565323565;9,9194139194;0,0732600733
24.07.2023 17:42:19;0,4249084249;9,9145299145;0,0732600733;0,3125763126;9,9194139194;0,0732600733
24.07.2023 17:42:20;0,3321123321;9,9145299145;0,0732600733;0,2686202686;9,9194139194;0,0732600733
24.07.2023 17:42:21;0,2246642247;9,9145299145;0,0732600733;0,1904761905;9,9194139194;0,0732600733
24.07.2023 17:42:21;0,1123321123;9,9145299145;0,0732600733;0,1123321123;9,9194139194;0,0732600733
24.07.2023 17:42:22;0,1855921856;9,9145299145;0,0732600733;0,2344322344;9,9194139194;0,0732600733
24.07.2023 17:42:23;0,2197802198;9,9145299145;0,0732600733;0,1807081807;9,9194139194;0,0732600733
24.07.2023 17:42:23;0,2735042735;9,9145299145;0,0732600733;0,3858363858;9,9194139194;0,0732600733
24.07.2023 17:42:24;0,3711843712;9,9145299145;0,0732600733;0,42002442;9,9194139194;0,0732600733
24.07.2023 17:42:25;0,4542124542;9,9145299145;0,0732600733;0,6593406593;9,9194139194;0,0732600733
24.07.2023 17:42:25;0,6056166056;9,9145299145;0,0732600733;0,8986568987;9,9194139194;0,0732600733
24.07.2023 17:42:26;0,7667887668;9,9145299145;0,0732600733;1,094017094;9,9194139194;0,0732600733
24.07.2023 17:42:27;1,1868131868;9,9145299145;0,0732600733;1,4652014652;9,9194139194;0,0732600733
24.07.2023 17:42:27;1,3870573871;9,9145299145;0,0732600733;1,6312576313;9,9194139194;0,0732600733
24.07.2023 17:42:28;1,6654456654;9,9145299145;0,0732600733;1,894993895;9,9194139194;0,0732600733
24.07.2023 17:42:29;2,0415140415;9,9145299145;0,0732600733;2,5152625153;9,9194139194;0,0732600733
24.07.2023 17:42:29;2,3443223443;9,9145299145;0,0732600733;2,8034188034;9,9194139194;0,0732600733
24.07.2023 17:42:30;2,7057387057;9,9145299145;0,0732600733;3,0671550672;9,9194139194;0,0732600733
24.07.2023 17:42:31;3,3162393162;9,9145299145;0,0732600733;3,5702075702;9,9194139194;0,0732600733
24.07.2023 17:42:31;3,5946275946;9,9145299145;0,0732600733;4,0048840049;9,9194139194;0,0732600733
24.07.2023 17:42:32;3,9023199023;9,9145299145;0,0732600733;4,3711843712;9,9194139194;0,0732600733
24.07.2023 17:42:33;4,547008547;9,9145299145;0,0732600733;4,8986568987;9,9194139194;0,0732600733
24.07.2023 17:42:33;4,8742368742;9,9145299145;0,0732600733;5,2014652015;9,9194139194;0,0732600733
24.07.2023 17:42:34;5,2063492063;9,9145299145;0,0732600733;5,6800976801;9,9194139194;0,0732600733
24.07.2023 17:42:35;5,7728937729;9,9145299145;0,0732600733;6,1587301587;9,9194139194;0,0732600733
24.07.2023 17:42:35;6,188034188;9,9145299145;0,0732600733;6,5347985348;9,9194139194;0,0732600733
24.07.2023 17:42:36;6,5299145299;9,9145299145;0,0732600733;6,8180708181;9,9194139194;0,0732600733
24.07.2023 17:42:37;7,0476190476;9,9145299145;0,0732600733;7,4383394383;9,9194139194;0,0732600733
24.07.2023 17:42:37;7,326007326;9,9145299145;0,0732600733;7,6825396825;9,9194139194;0,0732600733
24.07.2023 17:42:38;7,6825396825;9,9145299145;0,0732600733;7,9511599512;9,9194139194;0,0732600733
24.07.2023 17:42:39;8,1855921856;9,9145299145;0,0732600733;8,4395604396;9,9194139194;0,0732600733
24.07.2023 17:42:39;8,4786324786;9,9145299145;0,0732600733;8,7032967033;9,9194139194;0,0732600733
24.07.2023 17:42:40;8,6984126984;9,9145299145;0,0732600733;8,884004884;9,9194139194;0,0732600733
24.07.2023 17:42:41;8,9963369963;9,9145299145;0,0732600733;9,2356532357;9,9194139194;0,0732600733
24.07.2023 17:42:41;9,2405372405;9,9145299145;0,0732600733;9,3431013431;9,9194139194;0,0732600733
24.07.2023 17:42:42;9,3382173382;9,9145299145;0,0732600733;9,4945054945;9,9194139194;0,0732600733
24.07.2023 17:42:43;9,6703296703;9,9145299145;0,0732600733;9,7435897436;9,9194139194;0,0732600733
24.07.2023 17:42:43;9,7289377289;9,9145299145;0,0732600733;9,8266178266;9,9194139194;0,0732600733
24.07.2023 17:42:44;9,7582417582;9,9145299145;0,0732600733;9,8998778999;9,9194139194;0,0732600733
24.07.2023 17:42:45;9,8412698413;9,9145299145;0,0732600733;9,8705738706;9,9194139194;0,0732600733
24.07.2023 17:42:45;9,7973137973;9,9145299145;0,0732600733;9,8852258852;9,9194139194;0,0732600733
24.07.2023 17:42:46;9,8070818071;9,9145299145;0,0732600733;9,8412698413;9,9194139194;0,0732600733
24.07.2023 17:42:47;9,6996336996;9,9145299145;0,0732600733;9,6312576313;9,9194139194;0,0732600733
24.07.2023 17:42:47;9,641025641;9,9145299145;0,0732600733;9,5042735043;9,9194139194;0,0732600733
24.07.2023 17:42:48;9,5628815629;9,9145299145;0,0732600733;9,3968253968;9,9194139194;0,0732600733
24.07.2023 17:42:49;9,2063492063;9,9145299145;0,0732600733;9,0500610501;9,9194139194;0,0732600733
24.07.2023 17:42:49;9,1721611722;9,9145299145;0,0732600733;8,7960927961;9,9194139194;0,0732600733
24.07.2023 17:42:50;8,9230769231;9,9145299145;0,0732600733;8,6495726496;9,9194139194;0,0732600733
24.07.2023 17:42:51;8,5421245421;9,9145299145;0,0732600733;8,2002442002;9,9194139194;0,0732600733
24.07.2023 17:42:51;8,2442002442;9,9145299145;0,0732600733;7,956043956;9,9194139194;0,0732600733
24.07.2023 17:42:52;8,0488400488;9,9145299145;0,0732600733;7,5848595849;9,9194139194;0,0732600733
24.07.2023 17:42:53;7,5555555556;9,9145299145;0,0732600733;7,1746031746;9,9194139194;0,0732600733
24.07.2023 17:42:53;7,1355311355;9,9145299145;0,0732600733;6,822954823;9,9194139194;0,0732600733
24.07.2023 17:42:54;6,8864468864;9,9145299145;0,0732600733;6,5347985348;9,9194139194;0,0732600733
24.07.2023 17:42:55;6,2368742369;9,9145299145;0,0732600733;5,9291819292;9,9194139194;0,0732600733
24.07.2023 17:42:55;5,9096459096;9,9145299145;0,0732600733;5,5482295482;9,9194139194;0,0732600733
24.07.2023 17:42:56;5,6752136752;9,9145299145;0,0732600733;5,2161172161;9,9194139194;0,0732600733
24.07.2023 17:42:57;5,0012210012;9,9145299145;0,0732600733;4,5079365079;9,9194139194;0,0732600733
24.07.2023 17:42:58;4,63003663;9,9145299145;0,0732600733;4,2442002442;9,9194139194;0,0732600733
24.07.2023 17:42:58;4,2783882784;9,9145299145;0,0732600733;3,8437118437;9,9194139194;0,0732600733
24.07.2023 17:42:59;3,6776556777;9,9145299145;0,0732600733;3,36996337;9,9194139194;0,0732600733
24.07.2023 17:43:00;3,3455433455;9,9145299145;0,0732600733;3,0476190476;9,9194139194;0,0732600733
24.07.2023 17:43:00;3,0818070818;9,9145299145;0,0732600733;2,695970696;9,9194139194;0,0732600733
24.07.2023 17:43:01;2,4468864469;9,9145299145;0,0732600733;2,1147741148;9,9194139194;0,0732600733
24.07.2023 17:43:02;2,2905982906;9,9145299145;0,0732600733;1,8852258852;9,9194139194;0,0732600733
24.07.2023 17:43:02;1,8803418803;9,9145299145;0,0732600733;1,5873015873;9,9194139194;0,0732600733
24.07.2023 17:43:03;1,431013431;9,9145299145;0,0732600733;1,177045177;9,9194139194;0,0732600733
24.07.2023 17:43:04;1,2698412698;9,9145299145;0,0732600733;0,9719169719;9,9194139194;0,0732600733
24.07.2023 17:43:04;0,9914529915;9,9145299145;0,0732600733;0,7619047619;9,9194139194;0,0732600733
24.07.2023 17:43:05;0,7081807082;9,9145299145;0,0732600733;0,4981684982;9,9194139194;0,0732600733
24.07.2023 17:43:06;0,5372405372;9,9145299145;0,0732600733;0,4737484737;9,9194139194;0,0732600733
24.07.2023 17:43:06;0,4835164835;9,9145299145;0,0732600733;0,2979242979;9,9194139194;0,0732600733
24.07.2023 17:43:07;0,2442002442;9,9145299145;0,0732600733;0,1465201465;9,9194139194;0,0732600733
24.07.2023 17:43:08;0,1660561661;9,9145299145;0,0732600733;0,083028083;9,9194139194;0,0732600733
24.07.2023 17:43:08;0,1367521368;9,9145299145;0,0732600733;0,2197802198;9,9194139194;0,0732600733
24.07.2023 17:43:09;0,1074481074;9,9145299145;0,0732600733;0,1807081807;9,9194139194;0,0732600733
24.07.2023 17:43:10;0,1611721612;9,9145299145;0,0732600733;0,2197802198;9,9194139194;0,0732600733
24.07.2023 17:43:10;0,3125763126;9,9145299145;0,0732600733;0,3028083028;9,9194139194;0,0732600733
24.07.2023 17:43:11;0,3858363858;9,9145299145;0,0732600733;0,5421245421;9,9194139194;0,0732600733
24.07.2023 17:43:12;0,4981684982;9,9145299145;0,0732600733;0,7472527473;9,9194139194;0,0732600733
24.07.2023 17:43:12;0,7521367521;9,9145299145;0,0732600733;0,9230769231;9,9194139194;0,0732600733
24.07.2023 17:43:13;0,9328449328;9,9145299145;0,0732600733;1,2307692308;9,9194139194;0,0732600733
24.07.2023 17:43:14;1,1233211233;9,9145299145;0,0732600733;1,4505494505;9,9194139194;0,0732600733
24.07.2023 17:43:14;1,4017094017;9,9145299145;0,0732600733;1,6507936508;9,9194139194;0,0732600733
24.07.2023 17:43:15;1,8168498168;9,9145299145;0,0732600733;2,2466422466;9,9194139194;0,0732600733
24.07.2023 17:43:16;2,1196581197;9,9145299145;0,0732600733;2,5054945055;9,9194139194;0,0732600733
24.07.2023 17:43:16;2,4761904762;9,9145299145;0,0732600733;2,8376068376;9,9194139194;0,0732600733
24.07.2023 17:43:17;2,989010989;9,9145299145;0,0732600733;3,4041514042;9,9194139194;0,0732600733
24.07.2023 17:43:18;3,2380952381;9,9145299145;0,0732600733;3,6776556777;9,9194139194;0,0732600733
24.07.2023 17:43:18;3,5653235653;9,9145299145;0,0732600733;3,9853479853;9,9194139194;0,0732600733
24.07.2023 17:43:19;4,253968254;9,9145299145;0,0732600733;4,6495726496;9,9194139194;0,0732600733
24.07.2023 17:43:20;4,4884004884;9,9145299145;0,0732600733;5,0012210012;9,9194139194;0,0732600733
24.07.2023 17:43:20;4,967032967;9,9145299145;0,0732600733;5,3431013431;9,9194139194;0,0732600733
24.07.2023 17:43:21;5,5677655678;9,9145299145;0,0732600733;5,9536019536;9,9194139194;0,0732600733
24.07.2023 17:43:22;5,7777777778;9,9145299145;0,0732600733;6,1831501832;9,9194139194;0,0732600733
24.07.2023 17:43:22;6,1440781441;9,9145299145;0,0732600733;6,652014652;9,9194139194;0,0732600733
24.07.2023 17:43:23;6,778998779;9,9145299145;0,0732600733;7,115995116;9,9194139194;0,0732600733
24.07.2023 17:43:24;7,072039072;9,9145299145;0,0732600733;7,4236874237;9,9194139194;0,0732600733
24.07.2023 17:43:24;7,3455433455;9,9145299145;0,0732600733;7,7704517705;9,9194139194;0,0732600733
24.07.2023 17:43:25;7,8681318681;9,9145299145;0,0732600733;8,293040293;9,9194139194;0,0732600733
24.07.2023 17:43:26;8,1123321123;9,9145299145;0,0732600733;8,4884004884;9,9194139194;0,0732600733
24.07.2023 17:43:26;8,4444444444;9,9145299145;0,0732600733;8,7374847375;9,9194139194;0,0732600733
24.07.2023 17:43:27;8,7960927961;9,9145299145;0,0732600733;9,0256410256;9,9194139194;0,0732600733
24.07.2023 17:43:28;9,0695970696;9,9145299145;0,0732600733;9,264957265;9,9194139194;0,0732600733
24.07.2023 17:43:28;9,2600732601;9,9145299145;0,0732600733;9,4945054945;9,9194139194;0,0732600733
24.07.2023 17:43:29;9,5482295482;9,9145299145;0,0732600733;9,6068376068;9,9194139194;0,0732600733
24.07.2023 17:43:30;9,6654456654;9,9145299145;0,0732600733;9,7045177045;9,9194139194;0,0732600733
24.07.2023 17:43:30;9,7240537241;9,9145299145;0,0732600733;9,7973137973;9,9194139194;0,0732600733
24.07.2023 17:43:31;9,8656898657;9,9145299145;0,0732600733;9,7826617827;9,9194139194;0,0732600733
24.07.2023 17:43:32;9,7777777778;9,9145299145;0,0732600733;9,851037851;9,9194139194;0,0732600733
24.07.2023 17:43:32;9,7826617827;9,9145299145;0,0732600733;9,8217338217;9,9194139194;0,0732600733
24.07.2023 17:43:33;9,7289377289;9,9145299145;0,0732600733;9,7631257631;9,9194139194;0,0732600733
24.07.2023 17:43:34;9,6556776557;9,9145299145;0,0732600733;9,6117216117;9,9194139194;0,0732600733
24.07.2023 17:43:34;9,5677655678;9,9145299145;0,0732600733;9,5189255189;9,9194139194;0,0732600733
24.07.2023 17:43:35;9,4798534799;9,9145299145;0,0732600733;9,2503052503;9,9194139194;0,0732600733
24.07.2023 17:43:36;9,2307692308;9,9145299145;0,0732600733;9,1037851038;9,9194139194;0,0732600733
24.07.2023 17:43:36;9,0989010989;9,9145299145;0,0732600733;8,7863247863;9,9194139194;0,0732600733
24.07.2023 17:43:37;8,7765567766;9,9145299145;0,0732600733;8,4444444444;9,9194139194;0,0732600733
24.07.2023 17:43:38;8,5128205128;9,9145299145;0,0732600733;8,1514041514;9,9194139194;0,0732600733
24.07.2023 17:43:38;8,2197802198;9,9145299145;0,0732600733;7,9511599512;9,9194139194;0,0732600733
24.07.2023 17:43:39;7,8144078144;9,9145299145;0,0732600733;7,3308913309;9,9194139194;0,0732600733
24.07.2023 17:43:40;7,4383394383;9,9145299145;0,0732600733;7,0769230769;9,9194139194;0,0732600733
24.07.2023 17:43:40;7,0964590965;9,9145299145;0,0732600733;6,7936507937;9,9194139194;0,0732600733
24.07.2023 17:43:41;6,6178266178;9,9145299145;0,0732600733;6,1684981685;9,9194139194;0,0732600733
24.07.2023 17:43:42;6,231990232;9,9145299145;0,0732600733;5,894993895;9,9194139194;0,0732600733
24.07.2023 17:43:42;5,9633699634;9,9145299145;0,0732600733;5,4652014652;9,9194139194;0,0732600733
24.07.2023 17:43:43;5,2405372405;9,9145299145;0,0732600733;4,8498168498;9,9194139194;0,0732600733
24.07.2023 17:43:44;4,8937728938;9,9145299145;0,0732600733;4,5714285714;9,9194139194;0,0732600733
24.07.2023 17:43:44;4,6349206349;9,9145299145;0,0732600733;4,1367521368;9,9194139194;0,0732600733
24.07.2023 17:43:45;3,9511599512;9,9145299145;0,0732600733;3,5409035409;9,9194139194;0,0732600733
24.07.2023 17:43:46;3,7118437118;9,9145299145;0,0732600733;3,2722832723;9,9194139194;0,0732600733
24.07.2023 17:43:46;3,2918192918;9,9145299145;0,0732600733;2,9499389499;9,9194139194;0,0732600733
24.07.2023 17:43:47;2,7057387057;9,9145299145;0,0732600733;2,442002442;9,9194139194;0,0732600733
24.07.2023 17:43:48;2,5347985348;9,9145299145;0,0732600733;2,1294261294;9,9194139194;0,0732600733
24.07.2023 17:43:48;2,2271062271;9,9145299145;0,0732600733;1,8315018315;9,9194139194;0,0732600733
24.07.2023 17:43:49;1,684981685;9,9145299145;0,0732600733;1,431013431;9,9194139194;0,0732600733
24.07.2023 17:43:50;1,4065934066;9,9145299145;0,0732600733;1,1868131868;9,9194139194;0,0732600733
24.07.2023 17:43:50;1,2454212454;9,9145299145;0,0732600733;0,967032967;9,9194139194;0,0732600733
24.07.2023 17:43:51;0,884004884;9,9145299145;0,0732600733;0,6984126984;9,9194139194;0,0732600733
24.07.2023 17:43:52;0,7472527473;9,9145299145;0,0732600733;0,4884004884;9,9194139194;0,0732600733
24.07.2023 17:43:52;0,5372405372;9,9145299145;0,0732600733;0,4346764347;9,9194139194;0,0732600733
24.07.2023 17:43:53;0,336996337;9,9145299145;0,0732600733;0,2051282051;9,9194139194;0,0732600733
24.07.2023 17:43:54;0,21001221;9,9145299145;0,0732600733;0,2393162393;9,9194139194;0,0732600733
24.07.2023 17:43:54;0,2002442002;9,9145299145;0,0732600733;0,1807081807;9,9194139194;0,0732600733
24.07.2023 17:43:55;0,0879120879;9,9145299145;0,0732600733;0,1074481074;9,9194139194;0,0732600733
24.07.2023 17:43:56;0,2197802198;9,9145299145;0,0732600733;0,1367521368;9,9194139194;0,0732600733
24.07.2023 17:43:56;0,2246642247;9,9145299145;0,0732600733;0,293040293;9,9194139194;0,0732600733
24.07.2023 17:43:57;0,3565323565;9,9145299145;0,0732600733;0,4346764347;9,9194139194;0,0732600733
24.07.2023 17:43:58;0,4297924298;9,9145299145;0,0732600733;0,5763125763;9,9194139194;0,0732600733
24.07.2023 17:43:58;0,5860805861;9,9145299145;0,0732600733;0,6691086691;9,9194139194;0,0732600733
24.07.2023 17:43:59;0,7472527473;9,9145299145;0,0732600733;1,0695970696;9,9194139194;0,0732600733
24.07.2023 17:44:00;0,9719169719;9,9145299145;0,0732600733;1,2942612943;9,9194139194;0,0732600733
24.07.2023 17:44:00;1,2161172161;9,9145299145;0,0732600733;1,5677655678;9,9194139194;0,0732600733
24.07.2023 17:44:01;1,5921855922;9,9145299145;0,0732600733;1,9633699634;9,9194139194;0,0732600733
24.07.2023 17:44:02;1,7973137973;9,9145299145;0,0732600733;2,1343101343;9,9194139194;0,0732600733
24.07.2023 17:44:02;2,2075702076;9,9145299145;0,0732600733;2,5543345543;9,9194139194;0,0732600733
24.07.2023 17:44:03;2,6471306471;9,9145299145;0,0732600733;3,0085470085;9,9194139194;0,0732600733
24.07.2023 17:44:04;2,9499389499;9,9145299145;0,0732600733;3,36996337;9,9194139194;0,0732600733
24.07.2023 17:44:04;3,3992673993;9,9145299145;0,0732600733;3,78998779;9,9194139194;0,0732600733
24.07.2023 17:44:05;3,9120879121;9,9145299145;0,0732600733;4,4004884005;9,9194139194;0,0732600733
24.07.2023 17:44:06;4,2442002442;9,9145299145;0,0732600733;4,5714285714;9,9194139194;0,0732600733
24.07.2023 17:44:07;4,5958485958;9,9145299145;0,0732600733;5,0549450549;9,9194139194;0,0732600733
24.07.2023 17:44:07;5,1672771673;9,9145299145;0,0732600733;5,6507936508;9,9194139194;0,0732600733
24.07.2023 17:44:08;5,5824175824;9,9145299145;0,0732600733;5,8608058608;9,9194139194;0,0732600733
24.07.2023 17:44:09;5,9242979243;9,9145299145;0,0732600733;6,3687423687;9,9194139194;0,0732600733
24.07.2023 17:44:09;6,4468864469;9,9145299145;0,0732600733;6,9206349206;9,9194139194;0,0732600733
24.07.2023 17:44:10;6,8522588523;9,9145299145;0,0732600733;7,0964590965;9,9194139194;0,0732600733
24.07.2023 17:44:11;7,1941391941;9,9145299145;0,0732600733;7,536019536;9,9194139194;0,0732600733
24.07.2023 17:44:11;7,6141636142;9,9145299145;0,0732600733;7,9804639805;9,9194139194;0,0732600733
24.07.2023 17:44:12;7,9511599512;9,9145299145;0,0732600733;8,2783882784;9,9194139194;0,0732600733
24.07.2023 17:44:13;8,1953601954;9,9145299145;0,0732600733;8,5177045177;9,9194139194;0,0732600733
24.07.2023 17:44:13;8,6886446886;9,9145299145;0,0732600733;8,9865689866;9,9194139194;0,0732600733
24.07.2023 17:44:14;8,8205128205;9,9145299145;0,0732600733;9,137973138;9,9194139194;0,0732600733
24.07.2023 17:44:15;9,0793650794;9,9145299145;0,0732600733;9,3333333333;9,9194139194;0,0732600733
24.07.2023 17:44:16;9,4212454212;9,9145299145;0,0732600733;9,5531135531;9,9194139194;0,0732600733
24.07.2023 17:44:16;9,4554334554;9,9145299145;0,0732600733;9,5677655678;9,9194139194;0,0732600733
24.07.2023 17:44:17;9,6263736264;9,9145299145;0,0732600733;9,7240537241;9,9194139194;0,0732600733
24.07.2023 17:44:18;9,8070818071;9,9145299145;0,0732600733;9,8461538462;9,9194139194;0,0732600733
24.07.2023 17:44:18;9,7973137973;9,9145299145;0,0732600733;9,8363858364;9,9194139194;0,0732600733
24.07.2023 17:44:19;9,9145299145;9,9145299145;0,0732600733;9,8363858364;9,9194139194;0,0732600733
24.07.2023 17:44:20;9,7826617827;9,9145299145;0,0732600733;9,7289377289;9,9194139194;0,0732600733
24.07.2023 17:44:20;9,7484737485;9,9145299145;0,0732600733;9,7484737485;9,9194139194;0,0732600733
24.07.2023 17:44:21;9,6703296703;9,9145299145;0,0732600733;9,5677655678;9,9194139194;0,0732600733
24.07.2023 17:44:22;9,4554334554;9,9145299145;0,0732600733;9,2893772894;9,9194139194;0,0732600733
24.07.2023 17:44:22;9,3382173382;9,9145299145;0,0732600733;9,2112332112;9,9194139194;0,0732600733
24.07.2023 17:44:23;9,2844932845;9,9145299145;0,0732600733;9,0451770452;9,9194139194;0,0732600733
24.07.2023 17:44:24;8,8888888889;9,9145299145;0,0732600733;8,6593406593;9,9194139194;0,0732600733
24.07.2023 17:44:24;8,7326007326;9,9145299145;0,0732600733;8,3858363858;9,9194139194;0,0732600733
24.07.2023 17:44:25;8,4444444444;9,9145299145;0,0732600733;8,083028083;9,9194139194;0,0732600733
24.07.2023 17:44:26;7,9658119658;9,9145299145;0,0732600733;7,6385836386;9,9194139194;0,0732600733
24.07.2023 17:44:26;7,7948717949;9,9145299145;0,0732600733;7,3553113553;9,9194139194;0,0732600733
24.07.2023 17:44:27;7,4285714286;9,9145299145;0,0732600733;6,9792429792;9,9194139194;0,0732600733
24.07.2023 17:44:28;6,9255189255;9,9145299145;0,0732600733;6,4078144078;9,9194139194;0,0732600733
24.07.2023 17:44:28;6,568986569;9,9145299145;0,0732600733;6,148962149;9,9194139194;0,0732600733
24.07.2023 17:44:29;6,1294261294;9,9145299145;0,0732600733;5,8021978022;9,9194139194;0,0732600733
24.07.2023 17:44:30;5,5433455433;9,9145299145;0,0732600733;5,1330891331;9,9194139194;0,0732600733
24.07.2023 17:44:30;5,3577533578;9,9145299145;0,0732600733;4,9377289377;9,9194139194;0,0732600733
24.07.2023 17:44:31;4,8937728938;9,9145299145;0,0732600733;4,4786324786;9,9194139194;0,0732600733
24.07.2023 17:44:32;4,2881562882;9,9145299145;0,0732600733;3,9023199023;9,9194139194;0,0732600733
24.07.2023 17:44:32;3,9706959707;9,9145299145;0,0732600733;3,6141636142;9,9194139194;0,0732600733
24.07.2023 17:44:33;3,5995115995;9,9145299145;0,0732600733;3,2625152625;9,9194139194;0,0732600733
24.07.2023 17:44:34;3,0964590965;9,9145299145;0,0732600733;2,7106227106;9,9194139194;0,0732600733
24.07.2023 17:44:34;2,8180708181;9,9145299145;0,0732600733;2,4371184371;9,9194139194;0,0732600733
